state,county,race_whtnothsp_pct,race_blkafr_pct,race_amrindalsk_pct,race_asn_pct,race_hwnpcf_pct,race_multi_pct,race_hspltn_pct,college_edu_pct,poverty_pct,partisan_score
Utah,Wayne,90.1,0.4,1.0,0.9,0.1,1.5,6.9,26.0,13.7,-5
Utah,Weber,75.7,1.7,1.4,1.6,0.3,2.6,18.7,24.0,10.8,-4
Vermont,Addison,92.4,1.4,0.3,2.0,0.0,2.0,2.3,36.7,8.3,4
Vermont,Bennington,93.7,1.3,0.3,1.2,0.0,1.6,2.2,34.3,12.3,3
Vermont,Caledonia,94.7,0.9,0.5,1.0,0.0,1.5,1.7,27.9,15.0,1
Vermont,Chittenden,88.1,2.6,0.3,4.7,0.0,2.3,2.4,49.6,10.8,5
Vermont,Essex,95.2,0.6,0.6,0.8,0.0,1.7,1.3,14.7,14.6,-3
Vermont,Franklin,93.6,0.7,1.0,1.0,0.0,2.3,1.7,24.7,8.9,1
Vermont,Grand Isle,92.4,0.8,1.5,0.6,0.1,2.8,2.1,38.3,8.2,2
Vermont,Lamoille,94.5,1.1,0.4,0.7,0.0,1.8,1.8,37.6,11.8,4
Vermont,Orange,95.5,0.7,0.4,0.6,0.0,1.6,1.4,30.0,10.4,2
Vermont,Orleans,94.8,0.8,0.6,0.5,0.0,1.9,1.6,22.0,15.2,-1
Vermont,Rutland,95.2,0.7,0.3,1.0,0.0,1.5,1.6,30.0,10.8,1
Vermont,Washington,94.1,1.0,0.3,1.0,0.0,1.9,2.0,40.5,9.4,4
Vermont,Windham,92.6,1.5,0.3,1.4,0.1,2.1,2.4,37.0,11.6,5
Vermont,Windsor,94.6,0.9,0.3,1.0,0.0,1.8,1.7,36.0,9.9,4
Virginia,Accomack,60.0,28.6,0.7,0.8,0.2,1.7,9.3,19.6,17.8,-2
Virginia,Albemarle,76.6,9.7,0.4,5.6,0.1,2.6,5.9,52.3,7.9,3
Virginia,Alleghany,91.5,4.7,0.3,0.3,0.1,1.9,1.5,15.8,14.5,-5
Virginia,Amelia,74.2,20.5,0.6,0.6,0.0,1.8,2.9,14.5,11.4,-5
Virginia,Amherst,74.9,19.1,0.9,0.5,0.0,2.4,2.6,19.9,12.7,-4
Virginia,Appomattox,76.8,19.0,0.3,0.3,0.0,2.1,1.6,20.6,11.9,-5
Virginia,Arlington,61.2,9.6,0.6,11.0,0.1,3.4,15.8,74.1,5.7,5
Virginia,Augusta,90.6,4.6,0.2,0.7,0.0,1.4,2.9,23.4,8.9,-5
Virginia,Bath,91.1,4.9,0.2,0.4,0.0,1.4,2.4,15.9,10.1,-5
Virginia,Bedford,87.7,7.1,0.4,1.3,0.0,1.6,2.3,28.3,9.0,-5
Virginia,Bland,93.7,3.9,0.2,0.6,0.0,1.0,0.8,14.2,13.7,-5
Virginia,Botetourt,92.7,3.2,0.3,0.8,0.0,1.4,1.8,28.3,6.4,-5
Virginia,Brunswick,40.6,55.0,0.3,1.0,0.1,1.3,2.4,13.1,21.5,2
Virginia,Buchanan,95.0,3.1,0.1,0.4,0.0,0.7,0.7,10.8,27.9,-5
Virginia,Buckingham,61.2,33.9,0.4,0.4,0.0,2.0,2.5,11.4,17.5,-2
Virginia,Campbell,79.5,14.6,0.4,1.1,0.1,2.0,2.8,21.5,11.3,-5
Virginia,Caroline,63.5,27.5,0.8,1.0,0.1,3.4,5.0,19.2,9.6,-1
Virginia,Carroll,94.3,0.8,0.3,0.2,0.0,1.3,3.7,14.5,16.8,-5
Virginia,Charles City,42.7,45.4,6.8,0.6,0.1,3.3,1.8,12.8,12.0,3
Virginia,Charlotte,68.0,28.1,0.4,0.3,0.0,1.9,2.1,11.9,17.4,-3
Virginia,Chesterfield,61.1,24.3,0.6,3.7,0.1,2.9,9.2,38.4,6.7,-1
Virginia,Clarke,85.4,4.8,0.6,1.5,0.1,2.5,6.3,31.5,6.7,-3
Virginia,Craig,97.0,0.4,0.4,0.2,0.0,0.9,1.5,19.2,11.7,-5
Virginia,Culpeper,70.1,14.8,0.8,1.7,0.2,3.2,11.3,23.4,9.9,-3
Virginia,Cumberland,63.6,30.8,0.7,0.4,0.0,2.3,3.0,16.7,15.3,-2
Virginia,Dickenson,97.4,0.5,0.3,0.2,0.0,0.7,1.0,9.3,25.0,-5
Virginia,Dinwiddie,61.7,32.4,0.5,0.9,0.0,1.7,3.9,16.6,10.1,-2
Virginia,Essex,54.5,38.1,0.9,1.1,0.2,2.9,3.9,18.9,13.6,-1
Virginia,Fairfax,50.3,10.5,0.6,20.2,0.1,3.8,16.4,60.7,6.7,4
Virginia,Fauquier,79.4,7.8,0.5,1.7,0.1,2.7,8.9,35.3,5.7,-3
Virginia,Floyd,92.8,2.1,0.2,0.5,0.0,1.6,3.3,19.4,12.4,-5
Virginia,Fluvanna,78.0,15.2,0.4,0.8,0.1,2.6,3.6,32.3,6.7,-2
Virginia,Franklin,87.1,8.0,0.5,0.5,0.1,1.5,2.9,20.7,13.3,-5
Virginia,Frederick,82.6,4.6,0.5,1.8,0.1,2.4,9.1,27.7,6.7,-5
Virginia,Giles,94.6,1.5,0.3,0.7,0.0,1.2,1.9,17.0,11.4,-5
Virginia,Gloucester,84.5,8.2,0.5,0.9,0.1,2.7,3.8,22.8,9.8,-5
Virginia,Goochland,77.8,16.1,0.4,1.6,0.0,1.7,3.0,38.9,6.1,-3
Virginia,Grayson,89.4,5.7,0.3,0.2,0.0,1.2,3.6,12.8,19.1,-5
Virginia,Greene,82.6,7.0,0.4,1.9,0.1,2.6,6.1,26.7,8.3,-4
Virginia,Greensville,36.4,59.6,0.3,0.8,0.0,1.1,2.6,7.5,23.9,2
Virginia,Halifax,59.8,36.4,0.4,0.7,0.0,1.4,2.1,15.9,17.9,-3
Virginia,Hanover,83.7,9.4,0.5,1.8,0.1,1.9,3.2,37.9,5.4,-4
Virginia,Henrico,52.7,30.7,0.4,9.0,0.1,2.4,5.8,42.1,9.5,3
Virginia,Henry,69.6,22.6,0.3,0.7,0.1,2.0,5.6,12.8,16.2,-4
Virginia,Highland,97.0,0.9,0.3,0.5,0.0,0.3,1.0,25.0,12.5,-5
Virginia,Isle of Wight,70.3,23.4,0.5,1.0,0.1,2.4,3.3,26.9,8.5,-3
Virginia,James City,75.6,13.6,0.4,2.7,0.1,2.8,5.9,47.9,6.8,-1
Virginia,King and Queen,65.7,26.7,1.8,0.5,0.0,2.8,3.3,18.9,12.3,-3
Virginia,King George,73.4,16.2,0.8,1.5,0.1,3.6,5.7,34.2,6.8,-4
Virginia,King William,77.0,15.7,1.5,1.3,0.0,2.5,2.7,19.0,6.8,-5
Virginia,Lancaster,66.8,29.0,0.3,0.7,0.0,1.5,2.3,31.9,12.9,-2
Virginia,Lee,93.1,3.7,0.4,0.3,0.0,1.0,1.9,11.1,28.2,-5
Virginia,Loudoun,55.3,8.0,0.5,20.0,0.1,3.9,13.8,59.8,3.0,2
Virginia,Louisa,78.0,15.8,0.6,0.7,0.1,2.3,3.1,23.2,10.8,-3
Virginia,Lunenburg,59.4,34.2,0.5,0.3,0.2,2.0,4.8,10.6,20.5,-3
Virginia,Madison,84.5,9.2,0.3,0.7,0.0,2.9,3.1,26.9,11.3,-4
Virginia,Mathews,85.3,8.7,0.3,1.0,0.1,2.2,2.8,26.9,9.7,-5
Virginia,Mecklenburg,60.0,34.6,0.4,0.9,0.1,1.8,3.1,18.2,17.5,-2
Virginia,Middlesex,77.5,16.8,0.5,0.5,0.1,2.3,2.8,22.1,13.6,-4
Virginia,Montgomery,83.5,4.2,0.3,6.6,0.1,2.5,3.3,46.3,23.0,0
Virginia,Nelson,81.4,11.6,0.5,0.8,0.0,2.1,4.5,30.8,13.2,-1
Virginia,New Kent,78.2,13.7,1.1,1.2,0.0,2.8,3.7,26.9,5.5,-5
Virginia,Northampton,54.4,33.9,0.4,1.0,0.2,2.0,9.3,23.2,18.6,1
Virginia,Northumberland,69.1,25.0,0.2,0.5,0.1,1.8,3.8,26.4,14.4,-3
Virginia,Nottoway,54.0,39.3,0.7,0.7,0.1,1.7,4.7,13.7,22.1,-2
Virginia,Orange,77.7,13.3,0.5,1.1,0.1,2.8,5.3,25.6,9.1,-4
Virginia,Page,93.9,2.1,0.3,0.5,0.0,1.3,2.1,13.2,15.4,-5
Virginia,Patrick,89.5,5.5,0.5,0.3,0.1,1.3,3.2,14.3,14.5,-5
Virginia,Pittsylvania,73.9,21.5,0.3,0.5,0.0,1.4,2.7,14.1,12.6,-5
Virginia,Powhatan,86.0,9.5,0.4,0.6,0.1,1.4,2.4,28.4,5.4,-5
Virginia,Prince Edward,61.0,33.3,0.3,1.5,0.1,1.9,2.7,24.9,23.4,1
Virginia,Prince George,54.5,32.7,0.8,2.2,0.4,3.5,8.5,23.0,10.7,-3
Virginia,Prince William,42.0,22.2,1.1,9.3,0.2,4.6,24.2,39.8,6.1,3
Virginia,Pulaski,90.9,5.1,0.2,0.6,0.0,1.6,1.8,18.5,14.8,-5
Virginia,Rappahannock,88.7,4.4,0.4,0.9,0.1,2.1,3.8,33.6,8.9,-3
Virginia,Richmond,60.4,29.8,0.5,0.6,0.0,2.2,7.2,13.4,18.4,-3
Virginia,Roanoke,85.5,6.3,0.2,3.5,0.0,1.8,3.1,34.7,7.3,-4
Virginia,Rockbridge,91.9,3.4,0.6,0.7,0.0,1.7,2.1,25.8,12.6,-4
Virginia,Rockingham,88.3,2.4,0.6,0.9,0.1,1.6,7.3,24.8,8.4,-5
Virginia,Russell,96.6,1.1,0.3,0.2,0.0,0.8,1.4,13.6,20.2,-5
Virginia,Scott,96.5,0.8,0.3,0.2,0.1,0.9,1.4,13.3,17.6,-5
Virginia,Shenandoah,87.4,2.8,0.4,1.2,0.0,1.9,7.3,19.2,9.5,-5
Virginia,Smyth,93.9,2.5,0.2,0.5,0.0,1.1,2.2,14.5,17.7,-5
Virginia,Southampton,61.1,34.9,0.5,0.5,0.1,1.9,1.8,19.0,14.7,-2
Virginia,Spotsylvania,67.4,17.1,0.5,2.9,0.2,3.6,10.3,30.4,6.9,-3
Virginia,Stafford,60.4,19.5,0.7,3.7,0.2,4.4,13.6,38.7,4.6,-2
Virginia,Surry,52.9,42.3,0.4,0.5,0.1,2.1,2.5,19.1,12.8,1
Virginia,Sussex,38.8,56.7,0.5,0.4,0.0,1.4,3.1,11.7,22.4,2
Virginia,Tazewell,93.8,3.2,0.2,0.7,0.0,1.2,1.1,15.2,18.1,-5
Virginia,Warren,86.6,4.9,0.5,1.3,0.1,2.5,4.9,20.9,9.3,-5
Virginia,Washington,95.2,1.5,0.2,0.5,0.0,1.0,1.6,23.4,13.9,-5
Virginia,Westmoreland,64.0,26.2,0.8,0.9,0.1,2.9,6.7,21.1,15.5,-2
Virginia,Wise,91.4,5.7,0.2,0.4,0.0,1.1,1.2,13.9,23.3,-5
Virginia,Wythe,93.6,2.9,0.3,0.6,0.0,1.5,1.4,18.3,13.8,-5
Virginia,York,70.5,13.8,0.6,5.9,0.3,3.9,6.6,43.6,5.0,-3
Virginia,Alexandria,51.8,22.1,0.2,6.2,0.0,4.7,16.7,61.8,10.5,5
Virginia,Bristol,87.9,7.7,0.0,0.0,0.0,2.8,0.5,23.0,21.3,-5
Virginia,Buena Vista,88.3,2.5,0.0,7.3,0.0,1.1,0.7,16.3,20.8,-4
Virginia,Charlottesville,65.7,18.9,0.3,7.2,0.0,3.1,5.2,51.4,24.5,5
Virginia,Chesapeake,58.4,29.8,0.2,3.3,0.1,3.5,5.6,31.5,9.6,-1
Virginia,Colonial Heights,74.3,13.3,0.5,3.8,0.0,2.7,5.5,23.6,13.2,-5
Virginia,Covington,81.5,13.3,0.0,1.5,0.2,2.9,2.0,14.6,19.9,-3
Virginia,Danville,43.7,49.2,0.1,1.0,0.1,2.8,3.9,18.9,21.5,2
Virginia,Emporia,29.5,64.3,0.1,0.2,0.0,2.5,5.7,15.3,30.9,4
Virginia,Falls Church,72.0,4.8,0.0,9.3,0.0,4.8,10.6,78.1,2.9,4
Virginia,Fredericksburg,60.0,22.5,0.1,2.4,0.1,6.4,10.7,42.9,16.3,5
Virginia,Galax,76.4,7.2,0.1,0.1,0.0,1.5,14.7,10.3,21.2,-5
Virginia,Hampton,39.2,50.1,0.4,2.4,0.1,3.4,5.4,25.6,14.9,3
Virginia,Harrisonburg,67.3,7.0,0.1,4.0,0.0,4.9,18.7,34.9,29.0,-5
Virginia,Hopewell,48.8,40.6,0.1,1.3,0.0,3.0,7.3,15.1,21.2,4
Virginia,Lexington,79.8,8.9,0.0,4.4,0.0,2.5,4.8,38.5,21.4,3
Virginia,Lynchburg,62.7,28.5,0.2,2.7,0.1,2.6,3.7,33.6,22.3,1
Virginia,Manassas,42.6,13.3,0.7,5.3,0.2,4.6,35.0,29.7,8.8,4
Virginia,Manassas Park,36.0,13.7,0.3,10.5,0.0,3.9,37.8,31.4,10.3,-2
Virginia,Martinsville,45.6,46.8,0.3,0.2,0.0,2.0,5.1,20.9,24.0,2
Virginia,Newport News,44.0,40.7,0.3,3.2,0.2,4.8,8.6,24.8,16.4,3
Virginia,Norfolk,43.6,42.0,0.4,3.6,0.1,3.9,7.6,27.3,21.0,3
Virginia,Norton,85.2,5.7,0.4,1.9,0.0,2.2,4.8,17.0,22.3,3
Virginia,Petersburg,15.0,75.7,0.3,1.1,0.0,2.9,4.7,17.5,27.6,5
Virginia,Poquoson,92.3,1.0,0.1,1.3,0.0,2.9,2.4,41.5,4.9,-5
Virginia,Portsmouth,37.3,54.4,0.5,1.5,0.2,3.0,4.7,21.9,18.5,5
Virginia,Radford,82.8,9.7,0.3,2.1,0.0,2.6,3.0,34.4,28.6,-5
Virginia,Salem,85.0,7.7,0.4,2.0,0.1,2.2,3.4,27.7,10.8,4
Virginia,Staunton,80.7,11.6,0.4,1.5,0.0,3.2,3.2,33.8,13.1,1
Virginia,Suffolk,49.1,42.4,0.4,1.9,0.1,2.8,4.7,27.2,11.3,-3
Virginia,Virginia Beach,61.3,20.3,0.5,7.4,0.2,4.2,8.3,34.8,8.3,-4
Virginia,Waynesboro,74.2,12.9,0.6,1.7,0.1,3.6,8.3,22.3,14.9,-3
Virginia,Williamsburg,67.8,16.1,0.5,6.4,0.1,3.6,7.0,55.2,22.5,0
Virginia,Winchester,65.4,11.6,0.9,2.8,0.1,3.8,18.4,32.5,12.6,2
Washington,Adams,33.1,2.0,6.0,1.3,0.1,1.6,64.3,13.6,15.8,-1
Washington,Asotin,89.9,0.8,1.8,1.0,0.2,2.9,4.2,21.4,12.9,-2
Washington,Benton,69.8,1.8,1.3,3.3,0.3,3.3,22.3,30.0,12.0,5
Washington,Chelan,67.5,0.9,2.1,1.3,0.3,2.3,28.3,26.3,13.3,1
Washington,Clallam,82.5,1.2,5.6,1.9,0.2,4.0,6.4,25.0,16.4,-5
Washington,Clark,78.0,2.3,1.2,4.9,0.9,4.3,10.0,29.0,10.2,-4
Washington,Columbia,84.7,0.7,1.7,1.3,1.9,2.9,7.8,26.5,13.5,-4
Washington,Cowlitz,83.4,1.1,2.0,1.6,0.4,3.7,9.2,16.1,16.4,-2
Washington,Douglas,63.8,0.8,2.1,1.1,0.3,2.7,32.1,18.3,13.4,-1
Washington,Ferry,72.5,0.7,17.1,1.0,0.3,5.1,5.0,17.5,17.3,-1
Washington,Franklin,40.0,2.9,1.7,2.4,0.4,2.6,53.5,16.3,13.4,-5
Washington,Garfield,89.0,0.1,0.7,2.8,0.0,2.9,5.4,23.0,14.0,-2
Washington,Grant,53.4,1.8,2.3,1.1,0.2,2.4,42.1,16.7,14.7,-4
Washington,Grays Harbor,79.2,1.4,5.6,1.5,0.3,4.0,10.2,15.2,18.3,-4
Washington,Island,78.8,3.1,1.1,5.1,0.5,4.8,8.1,32.4,9.2,-3
Washington,Jefferson,88.5,1.0,2.3,1.9,0.2,3.1,3.7,39.9,12.7,-5
Washington,King,58.9,6.9,1.0,19.2,0.8,5.1,9.8,50.3,9.3,-5
Washington,Kitsap,76.3,3.1,1.7,5.5,1.0,6.1,8.0,31.8,8.3,-2
Washington,Kittitas,83.8,1.2,1.3,2.3,0.2,3.5,8.9,35.0,14.2,1
Washington,Klickitat,82.1,0.7,2.6,0.9,0.2,2.9,11.9,25.8,14.5,4
Washington,Lewis,83.1,0.9,2.0,1.3,0.3,3.5,10.3,15.4,15.0,5
Washington,Lincoln,91.1,0.6,2.0,0.5,0.2,2.8,3.5,22.9,12.6,2
Washington,Mason,80.0,1.5,4.8,1.4,0.5,4.2,10.4,17.8,14.5,-2
Washington,Okanogan,64.7,0.9,13.0,1.2,0.3,3.1,20.5,18.3,20.4,-2
Washington,Pacific,82.0,1.2,2.9,2.1,0.2,3.7,9.8,17.0,16.9,-5
Washington,Pend Oreille,88.4,0.7,3.7,1.3,0.2,3.1,3.8,20.1,16.3,-5
Washington,Pierce,66.3,7.6,1.8,6.9,1.7,7.3,11.1,26.0,10.2,-1
Washington,San Juan,88.1,0.8,1.0,1.5,0.2,2.6,6.7,48.3,10.3,-3
Washington,Skagit,74.0,1.1,2.7,2.4,0.4,3.2,18.7,25.6,11.3,-2
Washington,Skamania,87.6,0.7,1.9,1.0,0.2,3.2,6.3,23.2,12.0,-5
Washington,Snohomish,68.8,3.7,1.6,11.6,0.7,4.8,10.4,31.3,7.3,1
Washington,Spokane,84.3,2.0,1.8,2.4,0.6,4.1,5.9,29.4,14.1,5
Washington,Stevens,86.4,0.6,5.8,0.8,0.2,3.4,3.8,18.6,14.8,1
Washington,Thurston,74.6,3.6,1.8,6.2,1.0,5.6,9.2,34.4,10.5,-2
Washington,Wahkiakum,87.3,0.6,1.6,1.8,0.2,4.2,5.3,17.1,12.3,2
Washington,Walla Walla,71.4,2.3,1.4,1.8,0.4,2.8,21.5,29.1,13.6,-2
Washington,Whatcom,78.7,1.3,3.4,4.6,0.3,4.0,9.5,33.8,13.0,-5
Washington,Whitman,78.4,2.4,0.9,8.4,0.3,4.2,6.6,48.4,21.4,2
Washington,Yakima,42.7,1.5,6.5,1.6,0.3,2.9,49.9,15.9,18.1,-3
West Virginia,Barbour,95.7,1.0,0.6,0.3,0.0,1.5,1.0,15.3,21.2,-3
West Virginia,Berkeley,84.0,7.8,0.2,1.1,0.0,3.0,4.6,20.7,11.8,2
West Virginia,Boone,97.6,0.7,0.2,0.1,0.0,0.8,0.6,7.9,21.4,1
West Virginia,Braxton,96.8,0.7,0.4,0.2,0.0,1.2,0.8,15.7,22.5,-2
West Virginia,Brooke,95.7,1.5,0.2,0.5,0.0,1.4,0.9,19.9,13.2,-5
West Virginia,Cabell,90.1,4.9,0.2,1.3,0.0,2.3,1.4,25.7,26.1,-5
West Virginia,Calhoun,96.9,0.3,0.4,0.2,0.0,1.0,1.3,10.6,24.8,-5
West Virginia,Clay,97.4,0.3,0.3,0.1,0.0,1.1,0.9,9.0,27.3,-5
West Virginia,Doddridge,95.1,1.9,0.4,0.4,0.1,1.4,0.8,14.9,20.1,-5
West Virginia,Fayette,92.4,4.5,0.3,0.3,0.0,1.6,1.2,14.7,22.3,-4
West Virginia,Gilmer,81.0,11.0,1.0,0.8,0.1,1.7,5.8,16.0,26.6,-5
West Virginia,Grant,96.5,1.1,0.2,0.2,0.0,1.0,1.3,14.5,14.5,-5
West Virginia,Greenbrier,92.4,2.8,0.4,0.6,0.0,1.9,2.1,20.3,18.5,-5
West Virginia,Hampshire,95.6,1.2,0.2,0.3,0.1,1.2,1.6,12.6,16.9,-5
West Virginia,Hancock,93.5,2.8,0.2,0.4,0.0,1.6,1.6,17.9,14.9,-5
West Virginia,Hardy,89.8,3.4,0.3,0.8,0.1,1.6,4.8,14.4,14.4,-5
West Virginia,Harrison,94.1,1.8,0.2,0.6,0.0,1.7,1.7,22.6,16.8,-5
West Virginia,Jackson,96.7,0.6,0.3,0.3,0.0,1.1,1.0,16.2,17.0,-5
West Virginia,Jefferson,83.7,6.4,0.3,1.6,0.1,2.7,5.8,30.5,10.4,-5
West Virginia,Kanawha,87.7,7.6,0.2,1.1,0.0,2.4,1.1,25.3,18.1,-5
West Virginia,Lewis,96.4,0.6,0.3,0.5,0.0,1.2,1.2,13.4,18.4,-5
West Virginia,Lincoln,97.7,0.3,0.1,0.2,0.0,1.0,0.7,8.9,25.7,-5
West Virginia,Logan,95.7,2.0,0.1,0.3,0.0,1.0,1.0,8.7,29.2,-2
West Virginia,McDowell,88.7,8.3,0.2,0.1,0.0,1.3,1.4,4.9,31.7,-3
West Virginia,Marion,93.0,3.3,0.3,0.6,0.0,1.7,1.3,22.0,16.2,-5
West Virginia,Marshall,96.6,0.7,0.3,0.3,0.0,1.1,1.0,17.1,19.1,-5
West Virginia,Mason,96.6,0.9,0.2,0.3,0.0,1.3,0.8,11.0,20.2,-5
West Virginia,Mercer,90.4,6.1,0.2,0.6,0.0,1.8,1.2,19.8,21.0,-5
West Virginia,Mineral,93.7,2.9,0.2,0.7,0.0,1.6,1.0,12.7,13.6,-4
West Virginia,Mingo,95.7,2.0,0.1,0.3,0.0,1.2,0.8,9.2,31.0,-5
West Virginia,Monongalia,88.1,4.0,0.2,3.6,0.1,2.3,2.1,39.8,17.3,-5
West Virginia,Monroe,96.3,0.8,0.3,0.2,0.0,1.6,0.9,14.5,16.5,-5
West Virginia,Morgan,95.3,0.9,0.3,0.4,0.0,1.7,1.6,18.0,13.0,-5
West Virginia,Nicholas,96.8,0.5,0.4,0.4,0.0,1.2,0.8,14.7,20.1,-5
West Virginia,Ohio,92.2,3.6,0.2,0.8,0.0,2.2,1.2,30.8,12.7,-2
West Virginia,Pendleton,95.1,2.1,0.3,0.2,0.1,1.3,1.2,13.9,15.3,-5
West Virginia,Pleasants,95.8,1.7,0.2,0.2,0.0,1.3,1.0,13.8,13.1,-5
West Virginia,Pocahontas,95.5,1.3,0.3,0.2,0.0,1.4,1.6,17.8,18.9,-5
West Virginia,Preston,95.7,1.2,0.2,0.2,0.0,1.0,1.7,15.0,17.5,-4
West Virginia,Putnam,95.3,1.1,0.3,0.9,0.0,1.3,1.2,24.9,10.4,-5
West Virginia,Raleigh,87.4,8.1,0.3,1.0,0.0,2.0,1.7,18.6,19.9,-5
West Virginia,Randolph,95.4,1.8,0.3,0.5,0.0,1.1,1.0,17.7,19.6,-5
West Virginia,Ritchie,97.2,0.4,0.2,0.2,0.0,1.0,1.0,9.3,18.5,-5
West Virginia,Roane,96.8,0.3,0.3,0.3,0.0,1.2,1.2,11.4,21.2,-5
West Virginia,Summers,91.7,4.5,0.4,0.3,0.0,1.6,1.8,14.5,28.8,-5
West Virginia,Taylor,95.9,1.2,0.3,0.5,0.0,1.1,1.1,18.6,16.0,-5
West Virginia,Tucker,97.2,0.4,0.3,0.3,0.0,1.0,0.8,14.8,16.2,-5
West Virginia,Tyler,97.6,0.3,0.3,0.2,0.0,1.1,0.8,13.6,16.0,-5
West Virginia,Upshur,95.8,1.1,0.3,0.5,0.0,1.2,1.4,18.1,22.7,-5
West Virginia,Wayne,97.1,0.6,0.3,0.3,0.0,1.0,0.7,13.0,20.4,-5
West Virginia,Webster,97.1,0.5,0.1,0.2,0.0,1.4,0.7,10.5,28.1,-5
West Virginia,Wetzel,97.1,0.5,0.1,0.3,0.0,1.2,1.0,11.8,20.6,-5
West Virginia,Wirt,97.1,0.4,0.2,0.3,0.0,1.3,0.8,7.5,19.2,-5
West Virginia,Wood,95.1,1.3,0.3,0.6,0.0,1.7,1.2,21.5,18.2,-5
West Virginia,Wyoming,97.1,0.7,0.2,0.2,0.0,1.2,0.7,9.3,25.7,-5
Wisconsin,Adams,90.3,3.2,1.2,0.5,0.0,1.3,4.2,12.5,14.8,-5
Wisconsin,Ashland,82.2,0.5,11.6,0.5,0.0,3.5,3.0,21.7,15.1,-5
Wisconsin,Barron,93.1,1.5,1.1,0.7,0.0,1.4,2.6,19.5,13.1,-5
Wisconsin,Bayfield,84.3,0.7,10.4,0.5,0.0,3.0,2.0,31.0,12.3,-5
Wisconsin,Brown,80.6,3.0,3.3,3.4,0.1,2.3,8.8,29.5,9.7,-3
Wisconsin,Buffalo,95.6,0.5,0.4,0.5,0.0,1.1,2.2,17.9,9.4,2
Wisconsin,Burnett,90.2,0.8,4.7,0.5,0.1,2.5,2.0,18.5,12.7,-3
Wisconsin,Calumet,90.8,0.8,0.5,2.4,0.1,1.5,4.4,28.6,5.4,1
Wisconsin,Chippewa,93.5,1.8,0.6,1.4,0.1,1.2,1.8,20.2,10.1,-2
Wisconsin,Clark,92.8,0.6,0.8,0.5,0.1,0.9,4.8,11.4,11.8,-3
Wisconsin,Columbia,92.5,1.8,0.7,0.8,0.1,1.3,3.4,22.6,7.6,-4
Wisconsin,Crawford,94.1,2.3,0.3,0.7,0.0,1.2,1.7,16.8,12.4,-3
Wisconsin,Dane,79.3,5.5,0.5,6.4,0.1,2.7,6.4,50.0,11.3,-3
Wisconsin,Dodge,89.7,3.4,0.6,0.7,0.1,1.1,4.9,16.1,8.6,-4
Wisconsin,Door,93.7,0.7,0.7,0.5,0.0,1.4,3.2,32.7,7.7,-1
Wisconsin,Douglas,91.5,1.2,2.0,1.2,0.0,2.9,1.6,23.9,11.6,-1
Wisconsin,Dunn,92.7,0.8,0.5,2.9,0.1,1.4,1.9,27.7,11.6,5
Wisconsin,Eau Claire,89.7,1.2,0.6,4.4,0.1,1.9,2.6,30.3,14.5,-4
Wisconsin,Florence,95.8,0.4,1.0,0.4,0.0,1.6,0.9,16.1,12.1,-1
Wisconsin,Fond du Lac,89.3,2.1,0.6,1.9,0.1,1.4,5.3,22.9,8.6,1
Wisconsin,Forest,78.7,1.3,15.2,0.4,0.1,3.2,2.3,14.5,15.1,-2
Wisconsin,Grant,94.9,1.5,0.3,1.0,0.0,0.8,1.8,21.5,13.6,1
Wisconsin,Green,94.2,0.7,0.4,0.6,0.1,1.2,3.1,23.2,8.0,-5
Wisconsin,Green Lake,91.8,1.1,0.5,0.8,0.0,1.0,5.2,18.5,10.0,-4
Wisconsin,Iowa,95.2,0.8,0.2,0.9,0.0,1.2,1.8,24.5,8.7,-4
Wisconsin,Iron,95.2,0.3,1.5,0.4,0.0,1.7,1.3,19.3,15.1,-2
Wisconsin,Jackson,86.1,2.2,6.8,0.5,0.1,1.8,3.4,13.8,13.3,0
Wisconsin,Jefferson,89.5,1.1,0.5,1.0,0.0,1.3,7.2,23.9,8.5,-5
Wisconsin,Juneau,91.7,2.4,1.5,0.6,0.1,1.3,2.9,13.3,14.8,2
Wisconsin,Kenosha,75.6,7.4,0.7,1.7,0.1,2.7,13.4,25.1,11.4,-3
Wisconsin,Kewaunee,94.2,0.6,0.5,0.4,0.1,1.2,3.2,18.2,8.0,-2
Wisconsin,La Crosse,89.7,1.6,0.5,4.7,0.0,1.8,2.0,33.0,12.0,-3
Wisconsin,Lafayette,93.9,0.6,0.6,0.5,0.0,0.9,4.0,17.9,10.9,-4
Wisconsin,Langlade,93.8,1.2,1.5,0.5,0.0,1.6,2.0,16.6,14.0,-1
Wisconsin,Lincoln,95.3,0.9,0.6,0.5,0.0,1.3,1.7,17.3,10.3,-4
Wisconsin,Manitowoc,90.3,1.1,0.7,2.8,0.0,1.4,4.2,19.7,9.2,1
Wisconsin,Marathon,88.5,0.9,0.6,6.0,0.0,1.6,2.8,24.5,10.0,-2
Wisconsin,Marinette,95.1,0.6,0.8,0.5,0.0,1.4,1.9,14.8,13.3,-4
Wisconsin,Marquette,93.1,0.7,0.9,0.7,0.0,1.3,3.7,13.6,12.8,-3
Wisconsin,Menominee,11.1,0.9,81.3,3.0,0.0,3.0,6.0,15.9,27.6,-3
Wisconsin,Milwaukee,51.0,27.2,1.0,4.7,0.0,2.8,15.4,30.1,19.1,-3
Wisconsin,Monroe,90.1,1.7,1.4,0.9,0.1,1.7,4.8,19.5,11.4,-4
