year,state,county,totalvotes,democratvotes,republicanvotes,othervotes
2016,South Dakota,Yankton,9623,3301.0,5659.0,663.0
2016,South Dakota,Ziebach,767,353.0,368.0,46.0
2016,Tennessee,Anderson,29881,9013.0,19212.0,1656.0
2016,Tennessee,Bedford,15355,3395.0,11486.0,474.0
2016,Tennessee,Benton,6328,1474.0,4716.0,138.0
2016,Tennessee,Bledsoe,4664,897.0,3622.0,145.0
2016,Tennessee,Blount,52208,12100.0,37443.0,2665.0
2016,Tennessee,Bradley,38666,7070.0,29768.0,1828.0
2016,Tennessee,Campbell,12532,2248.0,9870.0,414.0
2016,Tennessee,Cannon,5314,1127.0,4007.0,180.0
2016,Tennessee,Carroll,10384,2327.0,7756.0,301.0
2016,Tennessee,Carter,21084,3453.0,16898.0,733.0
2016,Tennessee,Cheatham,15924,3878.0,11297.0,749.0
2016,Tennessee,Chester,6507,1243.0,5081.0,183.0
2016,Tennessee,Claiborne,10740,1832.0,8602.0,306.0
2016,Tennessee,Clay,2920,707.0,2141.0,72.0
2016,Tennessee,Cocke,12126,1981.0,9791.0,354.0
2016,Tennessee,Coffee,19971,4743.0,14417.0,811.0
2016,Tennessee,Crockett,5397,1303.0,3982.0,112.0
2016,Tennessee,Cumberland,26360,5202.0,20413.0,745.0
2016,Tennessee,Davidson,249068,148864.0,84550.0,15654.0
2016,Tennessee,Decatur,4592,894.0,3588.0,110.0
2016,Tennessee,DeKalb,6955,1569.0,5171.0,215.0
2016,Tennessee,Dickson,18699,4722.0,13233.0,744.0
2016,Tennessee,Dyer,13336,2816.0,10180.0,340.0
2016,Tennessee,Fayette,19394,5874.0,13055.0,465.0
2016,Tennessee,Fentress,7333,1100.0,6038.0,195.0
2016,Tennessee,Franklin,16404,4374.0,11532.0,498.0
2016,Tennessee,Gibson,19547,5258.0,13786.0,503.0
2016,Tennessee,Giles,11137,2917.0,7970.0,250.0
2016,Tennessee,Grainger,8008,1154.0,6626.0,228.0
2016,Tennessee,Greene,23583,4216.0,18562.0,805.0
2016,Tennessee,Grundy,4763,999.0,3636.0,128.0
2016,Tennessee,Hamblen,20692,4075.0,15857.0,760.0
2016,Tennessee,Hamilton,142408,55316.0,78733.0,8359.0
2016,Tennessee,Hancock,2231,322.0,1843.0,66.0
2016,Tennessee,Hardeman,9273,4185.0,4919.0,169.0
2016,Tennessee,Hardin,9949,1622.0,8012.0,315.0
2016,Tennessee,Hawkins,20774,3507.0,16648.0,619.0
2016,Tennessee,Haywood,6834,3711.0,3013.0,110.0
2016,Tennessee,Henderson,10217,1800.0,8138.0,279.0
2016,Tennessee,Henry,12945,3063.0,9508.0,374.0
2016,Tennessee,Hickman,7813,1824.0,5695.0,294.0
2016,Tennessee,Houston,3168,866.0,2182.0,120.0
2016,Tennessee,Humphreys,7153,1967.0,4930.0,256.0
2016,Tennessee,Jackson,4466,1129.0,3236.0,101.0
2016,Tennessee,Jefferson,19072,3494.0,14776.0,802.0
2016,Tennessee,Johnson,6579,988.0,5410.0,181.0
2016,Tennessee,Knox,180697,62878.0,105767.0,12052.0
2016,Tennessee,Lake,1970,577.0,1357.0,36.0
2016,Tennessee,Lauderdale,8087,3056.0,4884.0,147.0
2016,Tennessee,Lawrence,15666,2821.0,12420.0,425.0
2016,Tennessee,Lewis,4622,890.0,3585.0,147.0
2016,Tennessee,Lincoln,13348,2554.0,10398.0,396.0
2016,Tennessee,Loudon,23391,4919.0,17610.0,862.0
2016,Tennessee,McMinn,18755,3510.0,14691.0,554.0
2016,Tennessee,McNairy,10038,1848.0,7841.0,349.0
2016,Tennessee,Macon,7504,1072.0,6263.0,169.0
2016,Tennessee,Madison,38120,15448.0,21335.0,1337.0
2016,Tennessee,Marion,10862,2832.0,7696.0,334.0
2016,Tennessee,Marshall,11455,2852.0,8184.0,419.0
2016,Tennessee,Maury,35369,10038.0,23799.0,1532.0
2016,Tennessee,Meigs,4320,856.0,3342.0,122.0
2016,Tennessee,Monroe,17093,3186.0,13374.0,533.0
2016,Tennessee,Montgomery,57620,21699.0,32341.0,3580.0
2016,Tennessee,Moore,2926,496.0,2325.0,105.0
2016,Tennessee,Morgan,6705,1054.0,5441.0,210.0
2016,Tennessee,Obion,12249,2426.0,9526.0,297.0
2016,Tennessee,Overton,8229,1945.0,6059.0,225.0
2016,Tennessee,Perry,2855,597.0,2167.0,91.0
2016,Tennessee,Pickett,2615,536.0,2021.0,58.0
2016,Tennessee,Polk,6520,1252.0,5097.0,171.0
2016,Tennessee,Putnam,27212,6851.0,19002.0,1359.0
2016,Tennessee,Rhea,11062,1942.0,8660.0,460.0
2016,Tennessee,Roane,21669,4837.0,15880.0,952.0
2016,Tennessee,Robertson,27113,6637.0,19410.0,1066.0
2016,Tennessee,Rutherford,107436,36706.0,64515.0,6215.0
2016,Tennessee,Scott,7123,934.0,6044.0,145.0
2016,Tennessee,Sequatchie,5694,1053.0,4441.0,200.0
2016,Tennessee,Sevier,36312,6297.0,28629.0,1386.0
2016,Tennessee,Shelby,337383,208992.0,116344.0,12047.0
2016,Tennessee,Smith,7436,1689.0,5494.0,253.0
2016,Tennessee,Stewart,5299,1222.0,3864.0,213.0
2016,Tennessee,Sullivan,62278,12578.0,46979.0,2721.0
2016,Tennessee,Sumner,71505,18161.0,50129.0,3215.0
2016,Tennessee,Tipton,23481,5785.0,16910.0,786.0
2016,Tennessee,Trousdale,3160,946.0,2103.0,111.0
2016,Tennessee,Unicoi,7195,1262.0,5671.0,262.0
2016,Tennessee,Union,6247,1012.0,5053.0,182.0
2016,Tennessee,Van Buren,2419,539.0,1820.0,60.0
2016,Tennessee,Warren,13612,3535.0,9540.0,537.0
2016,Tennessee,Washington,49750,13024.0,34252.0,2474.0
2016,Tennessee,Wayne,5857,717.0,5036.0,104.0
2016,Tennessee,Weakley,12184,2772.0,9008.0,404.0
2016,Tennessee,White,9825,1845.0,7671.0,309.0
2016,Tennessee,Williamson,106271,31013.0,68212.0,7046.0
2016,Tennessee,Wilson,56734,14385.0,39406.0,2943.0
2016,Texas,Anderson,16977,3369.0,13201.0,407.0
2016,Texas,Andrews,4943,836.0,3927.0,180.0
2016,Texas,Angelina,29911,7538.0,21668.0,705.0
2016,Texas,Aransas,10512,2465.0,7740.0,307.0
2016,Texas,Archer,4283,394.0,3786.0,103.0
2016,Texas,Armstrong,1021,70.0,924.0,27.0
2016,Texas,Atascosa,13673,4651.0,8618.0,404.0
2016,Texas,Austin,12274,2320.0,9637.0,317.0
2016,Texas,Bailey,1793,397.0,1344.0,52.0
2016,Texas,Bandera,10218,1726.0,8163.0,329.0
2016,Texas,Bastrop,28454,10569.0,16328.0,1557.0
2016,Texas,Baylor,1499,191.0,1267.0,41.0
2016,Texas,Bee,8485,3444.0,4744.0,297.0
2016,Texas,Bell,94994,37801.0,51998.0,5195.0
2016,Texas,Bexar,589645,319550.0,240333.0,29762.0
2016,Texas,Blanco,5685,1244.0,4212.0,229.0
2016,Texas,Borden,365,31.0,330.0,4.0
2016,Texas,Bosque,7838,1278.0,6339.0,221.0
2016,Texas,Bowie,34602,8838.0,24924.0,840.0
2016,Texas,Brazoria,121181,43200.0,72791.0,5190.0
2016,Texas,Brazos,67211,23121.0,38738.0,5352.0
2016,Texas,Brewster,4252,1873.0,2077.0,302.0
2016,Texas,Briscoe,736,91.0,625.0,20.0
2016,Texas,Brooks,2596,1937.0,613.0,46.0
2016,Texas,Brown,14026,1621.0,12017.0,388.0
2016,Texas,Burleson,6960,1491.0,5316.0,153.0
2016,Texas,Burnet,19204,3797.0,14638.0,769.0
2016,Texas,Caldwell,12092,4795.0,6691.0,606.0
2016,Texas,Calhoun,6965,2118.0,4638.0,209.0
2016,Texas,Callahan,5579,569.0,4865.0,145.0
2016,Texas,Cameron,92079,59402.0,29472.0,3205.0
2016,Texas,Camp,4542,1260.0,3201.0,81.0
2016,Texas,Carson,2964,249.0,2620.0,95.0
2016,Texas,Cass,12344,2391.0,9726.0,227.0
2016,Texas,Castro,1997,526.0,1414.0,57.0
2016,Texas,Chambers,16786,2948.0,13339.0,499.0
2016,Texas,Cherokee,16790,3469.0,12919.0,402.0
2016,Texas,Childress,2084,253.0,1802.0,29.0
2016,Texas,Clay,5018,536.0,4377.0,105.0
2016,Texas,Cochran,901,190.0,679.0,32.0
2016,Texas,Coke,1423,140.0,1265.0,18.0
2016,Texas,Coleman,3643,388.0,3177.0,78.0
2016,Texas,Collin,361419,140624.0,201014.0,19781.0
2016,Texas,Collingsworth,1156,145.0,983.0,28.0
2016,Texas,Colorado,8513,1987.0,6325.0,201.0
2016,Texas,Comal,62178,14238.0,45136.0,2804.0
2016,Texas,Comanche,5237,789.0,4333.0,115.0
2016,Texas,Concho,1068,148.0,885.0,35.0
2016,Texas,Cooke,15955,2352.0,13181.0,422.0
2016,Texas,Coryell,18253,5064.0,12225.0,964.0
2016,Texas,Cottle,612,92.0,506.0,14.0
2016,Texas,Crane,1384,299.0,1049.0,36.0
2016,Texas,Crockett,1395,372.0,980.0,43.0
2016,Texas,Crosby,1728,468.0,1181.0,79.0
2016,Texas,Culberson,767,454.0,280.0,33.0
2016,Texas,Dallam,1544,222.0,1261.0,61.0
2016,Texas,Dallas,758973,461080.0,262945.0,34948.0
2016,Texas,Dawson,3563,835.0,2636.0,92.0
2016,Texas,Deaf Smith,4216,1185.0,2911.0,120.0
2016,Texas,Delta,2281,400.0,1836.0,45.0
2016,Texas,Denton,298645,110890.0,170603.0,17152.0
2016,Texas,Dewitt,6844,1163.0,5519.0,162.0
2016,Texas,Dickens,909,128.0,755.0,26.0
2016,Texas,Dimmit,3225,2173.0,974.0,78.0
2016,Texas,Donley,1465,191.0,1225.0,49.0
2016,Texas,Duval,4168,2783.0,1316.0,69.0
2016,Texas,Eastland,6963,776.0,6011.0,176.0
2016,Texas,Ector,36530,10249.0,25020.0,1261.0
2016,Texas,Edwards,1073,303.0,746.0,24.0
2016,Texas,Ellis,63673,16253.0,44941.0,2479.0
2016,Texas,El Paso,214008,147843.0,55512.0,10653.0
2016,Texas,Erath,13893,2160.0,11210.0,523.0
2016,Texas,Falls,5248,1684.0,3441.0,123.0
2016,Texas,Fannin,12044,2132.0,9548.0,364.0
2016,Texas,Fayette,11174,2144.0,8743.0,287.0
2016,Texas,Fisher,1729,403.0,1265.0,61.0
2016,Texas,Floyd,1959,435.0,1474.0,50.0
2016,Texas,Foard,513,113.0,383.0,17.0
2016,Texas,Fort Bend,262066,134686.0,117291.0,10089.0
2016,Texas,Franklin,4380,665.0,3585.0,130.0
2016,Texas,Freestone,7684,1471.0,6026.0,187.0
2016,Texas,Frio,4400,2444.0,1856.0,100.0
2016,Texas,Gaines,4620,597.0,3907.0,116.0
2016,Texas,Galveston,122903,43658.0,73757.0,5488.0
2016,Texas,Garza,1484,230.0,1225.0,29.0
2016,Texas,Gillespie,13214,2288.0,10446.0,480.0
2016,Texas,Glasscock,604,34.0,553.0,17.0
2016,Texas,Goliad,3708,973.0,2620.0,115.0
2016,Texas,Gonzales,6334,1571.0,4587.0,176.0
2016,Texas,Gray,7405,701.0,6500.0,204.0
2016,Texas,Grayson,47416,10301.0,35325.0,1790.0
2016,Texas,Gregg,41749,11677.0,28764.0,1308.0
2016,Texas,Grimes,9533,2194.0,7065.0,274.0
2016,Texas,Guadalupe,57822,18391.0,36632.0,2799.0
2016,Texas,Hale,8858,2101.0,6366.0,391.0
2016,Texas,Hall,1091,164.0,893.0,34.0
2016,Texas,Hamilton,3620,479.0,3060.0,81.0
2016,Texas,Hansford,1947,171.0,1730.0,46.0
2016,Texas,Hardeman,1513,249.0,1207.0,57.0
2016,Texas,Hardin,22780,2780.0,19606.0,394.0
2016,Texas,Harris,1312112,707914.0,545955.0,58243.0
2016,Texas,Harrison,26548,7151.0,18749.0,648.0
2016,Texas,Hartley,1952,173.0,1730.0,49.0
2016,Texas,Haskell,1770,314.0,1403.0,53.0
2016,Texas,Hays,72164,33224.0,33826.0,5114.0
2016,Texas,Hemphill,1695,181.0,1462.0,52.0
2016,Texas,Henderson,30045,5669.0,23650.0,726.0
2016,Texas,Hidalgo,173437,118809.0,48642.0,5986.0
2016,Texas,Hill,12970,2547.0,10108.0,315.0
2016,Texas,Hockley,7311,1260.0,5809.0,242.0
2016,Texas,Hood,26262,4008.0,21382.0,872.0
2016,Texas,Hopkins,13538,2510.0,10707.0,321.0
2016,Texas,Houston,8353,1978.0,6205.0,170.0
2016,Texas,Howard,8723,1770.0,6637.0,316.0
2016,Texas,Hudspeth,871,324.0,503.0,44.0
2016,Texas,Hunt,31554,6396.0,23910.0,1248.0
2016,Texas,Hutchinson,8155,854.0,7042.0,259.0
2016,Texas,Irion,766,90.0,660.0,16.0
2016,Texas,Jack,3350,314.0,2973.0,63.0
2016,Texas,Jackson,5302,904.0,4266.0,132.0
2016,Texas,Jasper,13419,2590.0,10609.0,220.0
2016,Texas,Jeff Davis,1191,422.0,695.0,74.0
2016,Texas,Jefferson,87618,42443.0,42862.0,2313.0
2016,Texas,Jim Hogg,2119,1635.0,430.0,54.0
2016,Texas,Jim Wells,12379,6694.0,5420.0,265.0
2016,Texas,Johnson,57606,10988.0,44382.0,2236.0
2016,Texas,Jones,5960,936.0,4819.0,205.0
2016,Texas,Karnes,4198,1145.0,2965.0,88.0
2016,Texas,Kaufman,41265,10278.0,29587.0,1400.0
2016,Texas,Kendall,20120,3643.0,15700.0,777.0
2016,Texas,Kenedy,186,99.0,84.0,3.0
2016,Texas,Kent,434,59.0,360.0,15.0
2016,Texas,Kerr,23297,4681.0,17727.0,889.0
2016,Texas,Kimble,1952,206.0,1697.0,49.0
2016,Texas,King,159,5.0,149.0,5.0
2016,Texas,Kinney,1430,458.0,936.0,36.0
2016,Texas,Kleberg,9512,4716.0,4367.0,429.0
2016,Texas,Knox,1367,247.0,1078.0,42.0
2016,Texas,Lamar,18611,3583.0,14561.0,467.0
2016,Texas,Lamb,3995,771.0,3111.0,113.0
2016,Texas,Lampasas,8205,1483.0,6385.0,337.0
2016,Texas,La Salle,2059,1129.0,872.0,58.0
2016,Texas,Lavaca,8661,1170.0,7347.0,144.0
2016,Texas,Lee,6535,1372.0,4997.0,166.0
2016,Texas,Leon,7439,909.0,6391.0,139.0
2016,Texas,Liberty,24267,4862.0,18892.0,513.0
2016,Texas,Limestone,7739,1778.0,5796.0,165.0
2016,Texas,Lipscomb,1332,135.0,1159.0,38.0
2016,Texas,Live Oak,4302,742.0,3464.0,96.0
2016,Texas,Llano,10447,1825.0,8299.0,323.0
2016,Texas,Loving,65,4.0,58.0,3.0
2016,Texas,Lubbock,99013,28023.0,65651.0,5339.0
2016,Texas,Lynn,2009,403.0,1546.0,60.0
2016,Texas,McCulloch,3103,482.0,2552.0,69.0
2016,Texas,McLennan,79075,27063.0,48260.0,3752.0
2016,Texas,McMullen,499,40.0,454.0,5.0
2016,Texas,Madison,4289,881.0,3351.0,57.0
2016,Texas,Marion,4238,1165.0,2983.0,90.0
2016,Texas,Martin,1762,266.0,1455.0,41.0
2016,Texas,Mason,2057,354.0,1656.0,47.0
2016,Texas,Matagorda,12196,3500.0,8366.0,330.0
2016,Texas,Maverick,13588,10397.0,2816.0,375.0
2016,Texas,Medina,17246,4634.0,12085.0,527.0
2016,Texas,Menard,864,154.0,682.0,28.0
2016,Texas,Midland,49212,10025.0,36973.0,2214.0
2016,Texas,Milam,8664,2051.0,6364.0,249.0
2016,Texas,Mills,2245,243.0,1951.0,51.0
2016,Texas,Mitchell,2196,354.0,1780.0,62.0
2016,Texas,Montague,8604,885.0,7526.0,193.0
2016,Texas,Montgomery,204632,45835.0,150314.0,8483.0
2016,Texas,Moore,5284,1098.0,3977.0,209.0
2016,Texas,Morris,4973,1425.0,3446.0,102.0
2016,Texas,Motley,615,40.0,566.0,9.0
2016,Texas,Nacogdoches,22622,6846.0,14771.0,1005.0
2016,Texas,Navarro,16433,4002.0,11994.0,437.0
2016,Texas,Newton,5534,1156.0,4288.0,90.0
2016,Texas,Nolan,4857,1029.0,3552.0,276.0
2016,Texas,Nueces,104405,49198.0,50766.0,4441.0
2016,Texas,Ochiltree,3002,274.0,2628.0,100.0
2016,Texas,Oldham,948,78.0,850.0,20.0
2016,Texas,Orange,32000,5735.0,25513.0,752.0
2016,Texas,Palo Pinto,10270,1708.0,8284.0,278.0
2016,Texas,Panola,10416,1835.0,8445.0,136.0
2016,Texas,Parker,56817,8344.0,46473.0,2000.0
2016,Texas,Parmer,2466,485.0,1915.0,66.0
2016,Texas,Pecos,4185,1554.0,2468.0,163.0
2016,Texas,Polk,19852,4187.0,15176.0,489.0
2016,Texas,Potter,28651,7657.0,19630.0,1364.0
2016,Texas,Presidio,2208,1458.0,652.0,98.0
2016,Texas,Rains,4701,628.0,3968.0,105.0
2016,Texas,Randall,54305,8367.0,43462.0,2476.0
2016,Texas,Reagan,904,167.0,709.0,28.0
2016,Texas,Real,1681,262.0,1382.0,37.0
2016,Texas,Red River,5161,1149.0,3926.0,86.0
2016,Texas,Reeves,3184,1659.0,1417.0,108.0
2016,Texas,Refugio,2948,1034.0,1830.0,84.0
2016,Texas,Roberts,554,20.0,524.0,10.0
2016,Texas,Robertson,7035,2203.0,4668.0,164.0
2016,Texas,Rockwall,39948,9655.0,28451.0,1842.0
2016,Texas,Runnels,3782,453.0,3250.0,79.0
2016,Texas,Rusk,18994,3935.0,14675.0,384.0
2016,Texas,Sabine,4651,614.0,3998.0,39.0
2016,Texas,San Augustine,3569,910.0,2622.0,37.0
2016,Texas,San Jacinto,10343,2038.0,8059.0,246.0
2016,Texas,San Patricio,21656,7871.0,13030.0,755.0
2016,Texas,San Saba,2357,293.0,2025.0,39.0
2016,Texas,Schleicher,1059,208.0,821.0,30.0
2016,Texas,Scurry,5289,733.0,4410.0,146.0
2016,Texas,Shackelford,1504,103.0,1378.0,23.0
2016,Texas,Shelby,9086,1758.0,7179.0,149.0
2016,Texas,Sherman,935,96.0,807.0,32.0
2016,Texas,Smith,84768,22300.0,58930.0,3538.0
2016,Texas,Somervell,3897,541.0,3206.0,150.0
2016,Texas,Starr,11740,9289.0,2224.0,227.0
2016,Texas,Stephens,3461,348.0,3034.0,79.0
2016,Texas,Sterling,633,70.0,549.0,14.0
2016,Texas,Stonewall,701,135.0,555.0,11.0
2016,Texas,Sutton,1416,313.0,1075.0,28.0
2016,Texas,Swisher,2204,462.0,1671.0,71.0
2016,Texas,Tarrant,668514,288392.0,345921.0,34201.0
2016,Texas,Taylor,45759,10085.0,33250.0,2424.0
2016,Texas,Terrell,438,140.0,288.0,10.0
2016,Texas,Terry,3355,753.0,2459.0,143.0
2016,Texas,Throckmorton,808,84.0,715.0,9.0
2016,Texas,Titus,9419,2597.0,6511.0,311.0
2016,Texas,Tom Green,38479,9173.0,27494.0,1812.0
2016,Texas,Travis,468720,308260.0,127209.0,33251.0
2016,Texas,Trinity,5985,1154.0,4737.0,94.0
2016,Texas,Tyler,8016,1248.0,6624.0,144.0
2016,Texas,Upshur,16013,2380.0,13209.0,424.0
2016,Texas,Upton,1347,286.0,1007.0,54.0
2016,Texas,Uvalde,8964,3867.0,4835.0,262.0
2016,Texas,Val Verde,13617,6964.0,5890.0,763.0
2016,Texas,Van Zandt,21890,2799.0,18473.0,618.0
2016,Texas,Victoria,31123,8866.0,21275.0,982.0
2016,Texas,Walker,19796,6091.0,12884.0,821.0
2016,Texas,Waller,16784,5748.0,10531.0,505.0
2016,Texas,Ward,3445,783.0,2547.0,115.0
2016,Texas,Washington,14828,3382.0,10945.0,501.0
2016,Texas,Webb,56905,42307.0,12947.0,1651.0
2016,Texas,Wharton,14732,4238.0,10149.0,345.0
2016,Texas,Wheeler,2306,194.0,2087.0,25.0
2016,Texas,Wichita,38119,8770.0,27631.0,1718.0
2016,Texas,Wilbarger,4105,809.0,3166.0,130.0
2016,Texas,Willacy,5095,3422.0,1547.0,126.0
2016,Texas,Williamson,203081,84468.0,104175.0,14438.0
2016,Texas,Wilson,19432,4790.0,13998.0,644.0
2016,Texas,Winkler,1876,420.0,1403.0,53.0
2016,Texas,Wise,24776,3412.0,20670.0,694.0
2016,Texas,Wood,18727,2630.0,15700.0,397.0
2016,Texas,Yoakum,2303,426.0,1797.0,80.0
2016,Texas,Young,7707,876.0,6601.0,230.0
2016,Texas,Zapata,3142,2063.0,1029.0,50.0
2016,Texas,Zavala,3396,2636.0,694.0,66.0
2016,Utah,Beaver,2491,264.0,1838.0,389.0
2016,Utah,Box Elder,19735,2282.0,12230.0,5223.0
2016,Utah,Cache,46157,8563.0,21139.0,16455.0
2016,Utah,Carbon,7952,1717.0,5275.0,960.0
2016,Utah,Daggett,474,77.0,331.0,66.0
2016,Utah,Davis,138411,28776.0,62219.0,47416.0
2016,Utah,Duchesne,6942,500.0,5508.0,934.0
2016,Utah,Emery,4289,380.0,3425.0,484.0
2016,Utah,Garfield,2344,358.0,1606.0,380.0
2016,Utah,Grand,4533,1960.0,1975.0,598.0
2016,Utah,Iron,17654,2450.0,11561.0,3643.0
2016,Utah,Juab,4177,442.0,2827.0,908.0
2016,Utah,Kane,3505,741.0,2265.0,499.0
2016,Utah,Millard,5242,431.0,3860.0,951.0
2016,Utah,Morgan,5192,577.0,3188.0,1427.0
2016,Utah,Piute,729,47.0,626.0,56.0
2016,Utah,Rich,1109,104.0,797.0,208.0
2016,Utah,Salt Lake,418868,175863.0,138043.0,104962.0
2016,Utah,San Juan,5447,2042.0,2645.0,760.0
2016,Utah,Sanpete,10164,1061.0,6673.0,2430.0
2016,Utah,Sevier,8654,695.0,6740.0,1219.0
2016,Utah,Summit,20641,10503.0,7333.0,2805.0
2016,Utah,Tooele,21829,4573.0,11169.0,6087.0
2016,Utah,Uintah,12797,995.0,9810.0,1992.0
2016,Utah,Utah,201551,28522.0,102182.0,70847.0
2016,Utah,Wasatch,12120,3063.0,6115.0,2942.0
2016,Utah,Washington,61963,10288.0,42650.0,9025.0
2016,Utah,Wayne,1421,271.0,966.0,184.0
2016,Utah,Weber,85039,23131.0,40235.0,21673.0
2016,Vermont,Addison,19031,11219.0,5297.0,2515.0
2016,Vermont,Bennington,17381,9539.0,5925.0,1917.0
2016,Vermont,Caledonia,14075,6445.0,5534.0,2096.0
2016,Vermont,Chittenden,83418,54814.0,18601.0,10003.0
2016,Vermont,Essex,2925,1019.0,1506.0,400.0
2016,Vermont,Franklin,21411,9351.0,8752.0,3308.0
2016,Vermont,Grand Isle,4110,2094.0,1487.0,529.0
2016,Vermont,Lamoille,12762,7241.0,3570.0,1951.0
2016,Vermont,Orange,14649,7541.0,5007.0,2101.0
2016,Vermont,Orleans,12047,5185.0,5159.0,1703.0
2016,Vermont,Rutland,29619,13635.0,12479.0,3505.0
2016,Vermont,Washington,31086,18594.0,7993.0,4499.0
2016,Vermont,Windham,22635,14340.0,5454.0,2841.0
2016,Vermont,Windsor,29928,17556.0,8605.0,3767.0
2016,Virginia,Accomack,15818,6740.0,8583.0,495.0
2016,Virginia,Albemarle,56726,33345.0,19259.0,4122.0
2016,Virginia,Alleghany,7325,2166.0,4874.0,285.0
2016,Virginia,Amelia,7040,2128.0,4708.0,204.0
2016,Virginia,Amherst,15396,5057.0,9719.0,620.0
2016,Virginia,Appomattox,8011,2023.0,5715.0,273.0
2016,Virginia,Arlington,121356,92016.0,20186.0,9154.0
2016,Virginia,Augusta,36343,8177.0,26163.0,2003.0
2016,Virginia,Bath,2253,603.0,1548.0,102.0
2016,Virginia,Bedford,42525,9768.0,30659.0,2098.0
2016,Virginia,Bland,3139,453.0,2573.0,113.0
2016,Virginia,Botetourt,18739,4494.0,13375.0,870.0
2016,Virginia,Brunswick,7669,4481.0,3046.0,142.0
2016,Virginia,Buchanan,9247,1721.0,7296.0,230.0
2016,Virginia,Buckingham,7295,3128.0,3950.0,217.0
2016,Virginia,Campbell,27535,6664.0,19551.0,1320.0
2016,Virginia,Caroline,14863,6432.0,7147.0,1284.0
2016,Virginia,Carroll,13668,2559.0,10663.0,446.0
2016,Virginia,Charles City,4107,2496.0,1476.0,135.0
2016,Virginia,Charlotte,5808,2155.0,3479.0,174.0
2016,Virginia,Chesterfield,176461,81074.0,85045.0,10342.0
2016,Virginia,Clarke,8213,3051.0,4661.0,501.0
2016,Virginia,Craig,2794,541.0,2140.0,113.0
2016,Virginia,Culpeper,22218,7759.0,13349.0,1110.0
2016,Virginia,Cumberland,4906,2036.0,2697.0,173.0
2016,Virginia,Dickenson,6440,1335.0,4932.0,173.0
2016,Virginia,Dinwiddie,13575,5765.0,7447.0,363.0
2016,Virginia,Essex,5408,2542.0,2657.0,209.0
2016,Virginia,Fairfax,551183,355133.0,157710.0,38340.0
2016,Virginia,Fauquier,37467,12971.0,22127.0,2369.0
2016,Virginia,Floyd,8051,2300.0,5293.0,458.0
2016,Virginia,Fluvanna,13597,5760.0,7025.0,812.0
2016,Virginia,Franklin,26971,7257.0,18569.0,1145.0
2016,Virginia,Frederick,40440,11932.0,26083.0,2425.0
2016,Virginia,Giles,8212,1950.0,5910.0,352.0
2016,Virginia,Gloucester,19619,5404.0,13096.0,1119.0
2016,Virginia,Goochland,14037,4889.0,8384.0,764.0
2016,Virginia,Grayson,7285,1407.0,5592.0,286.0
2016,Virginia,Greene,9608,2924.0,5945.0,739.0
2016,Virginia,Greensville,4363,2558.0,1737.0,68.0
2016,Virginia,Halifax,17001,6897.0,9704.0,400.0
2016,Virginia,Hanover,62753,19382.0,39630.0,3741.0
2016,Virginia,Henrico,163654,93935.0,59857.0,9862.0
2016,Virginia,Henry,24106,8198.0,15208.0,700.0
2016,Virginia,Highland,1391,371.0,958.0,62.0
2016,Virginia,Isle of Wight,21075,7881.0,12204.0,990.0
2016,Virginia,James City,43173,19105.0,21306.0,2762.0
2016,Virginia,King and Queen,3697,1468.0,2099.0,130.0
2016,Virginia,King George,12059,4007.0,7341.0,711.0
2016,Virginia,King William,9161,2760.0,5975.0,426.0
2016,Virginia,Lancaster,6645,2869.0,3523.0,253.0
2016,Virginia,Lee,9399,1627.0,7543.0,229.0
2016,Virginia,Loudoun,183097,100795.0,69949.0,12353.0
2016,Virginia,Louisa,17631,6212.0,10528.0,891.0
2016,Virginia,Lunenburg,5586,2227.0,3204.0,155.0
2016,Virginia,Madison,6979,2203.0,4419.0,357.0
2016,Virginia,Mathews,5311,1563.0,3517.0,231.0
2016,Virginia,Mecklenburg,14945,6285.0,8288.0,372.0
2016,Virginia,Middlesex,6017,2108.0,3670.0,239.0
2016,Virginia,Montgomery,43031,20021.0,19459.0,3551.0
2016,Virginia,Nelson,8318,3689.0,4154.0,475.0
2016,Virginia,New Kent,12242,3546.0,8118.0,578.0
2016,Virginia,Northampton,6172,3255.0,2686.0,231.0
2016,Virginia,Northumberland,7398,2852.0,4302.0,244.0
2016,Virginia,Nottoway,6744,2829.0,3712.0,203.0
2016,Virginia,Orange,17270,5957.0,10521.0,792.0
2016,Virginia,Page,10740,2514.0,7831.0,395.0
2016,Virginia,Patrick,8525,1768.0,6454.0,303.0
2016,Virginia,Pittsylvania,31598,9199.0,21554.0,845.0
2016,Virginia,Powhatan,16900,4060.0,11885.0,955.0
2016,Virginia,Prince Edward,9143,4591.0,4101.0,451.0
2016,Virginia,Prince George,16184,6419.0,9157.0,608.0
2016,Virginia,Prince William,196538,113144.0,71721.0,11673.0
2016,Virginia,Pulaski,15167,4172.0,10322.0,673.0
2016,Virginia,Rappahannock,4483,1747.0,2539.0,197.0
2016,Virginia,Richmond,3661,1347.0,2213.0,101.0
2016,Virginia,Roanoke,51489,17200.0,31408.0,2881.0
2016,Virginia,Rockbridge,10795,3508.0,6680.0,607.0
2016,Virginia,Rockingham,37487,9366.0,25990.0,2131.0
2016,Virginia,Russell,12246,2330.0,9521.0,395.0
2016,Virginia,Scott,10100,1581.0,8247.0,272.0
